ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,enc_deg
733,50.324385504838155,49.675614495161845,5.015518296512926,0.6487710096763049,2786,3.401709401709402,361.4551282051283,2782,3.396825396825397,360.72619047619054,0.0
767,50.349412942918505,49.650587057081495,5.456627239530783,0.6988258858370038,2785,3.400488400488401,361.2728937728938,2782,3.396825396825397,360.72619047619054,0.0
800,50.370556171889945,49.629443828110055,5.801849664545865,0.7411123437798848,2788,3.4041514041514045,361.8195970695971,2780,3.3943833943833948,360.36172161172163,0.0
833,50.40421114168912,49.59578885831088,6.245378759998373,0.8084222833782362,2789,3.4053724053724057,362.00183150183153,2785,3.400488400488401,361.2728937728938,0.0
867,50.42992722874328,49.57007277125672,6.68952027020519,0.8598544574865593,2795,3.412698412698413,363.09523809523813,2783,3.3980463980463984,360.90842490842493,0.0
900,50.45616851895171,49.54383148104829,7.11994469333635,0.9123370379034274,2789,3.4053724053724057,362.00183150183153,2782,3.396825396825397,360.72619047619054,0.0
933,50.470808990785244,49.529191009214756,7.562256505850332,0.9416179815704933,2784,3.3992673992673996,361.0906593406594,2789,3.4053724053724057,362.00183150183153,0.0
967,50.47526747100617,49.52473252899383,7.827734087764652,0.9505349420123461,2796,3.4139194139194142,363.2774725274726,2786,3.401709401709402,361.4551282051283,0.0
1000,50.48040506725271,49.51959493274729,8.086195061333216,0.9608101345054195,2800,3.418803418803419,364.0064102564103,2781,3.395604395604396,360.5439560439561,0.0
1033,50.484556436952396,49.515443563047604,8.17617530666798,0.9691128739047884,2791,3.407814407814408,362.36630036630044,2786,3.401709401709402,361.4551282051283,0.0
1067,50.50528439698816,49.49471560301184,8.353793284558046,1.0105687939763195,2791,3.407814407814408,362.36630036630044,2786,3.401709401709402,361.4551282051283,0.0
1100,50.52619385988857,49.47380614011143,8.525598959998751,1.0523877197771376,2795,3.412698412698413,363.09523809523813,2783,3.3980463980463984,360.90842490842493,0.0
1133,50.55251697135179,49.44748302864821,8.791941032000613,1.105033942703591,2791,3.407814407814408,362.36630036630044,2783,3.3980463980463984,360.90842490842493,0.0
1167,50.58434423491715,49.41565576508285,9.06254202652998,1.1686884698342883,2800,3.418803418803419,364.0064102564103,2786,3.401709401709402,361.4551282051283,0.0
1200,50.625402678952845,49.374597321047155,9.49285777333637,1.2508053579056948,2791,3.407814407814408,362.36630036630044,2784,3.3992673992673996,361.0906593406594,0.0
1233,50.64170364909651,49.35829635090349,9.935150684211022,1.2834072981930302,2794,3.411477411477412,362.91300366300374,2787,3.4029304029304033,361.6373626373627,0.0
1267,50.65457495848084,49.34542504151916,10.202608635294501,1.3091499169616896,2791,3.407814407814408,362.36630036630044,2783,3.3980463980463984,360.90842490842493,0.0
1300,50.68547392805459,49.31452607194541,10.547831008456804,1.3709478561091812,2795,3.412698412698413,363.09523809523813,2783,3.3980463980463984,360.90842490842493,0.0
1333,50.70444639515463,49.29555360484537,10.901303848000301,1.40889279030926,2792,3.4090354090354094,362.54853479853483,2788,3.4041514041514045,361.8195970695971,0.0
1367,50.71827170187852,49.28172829812148,11.167654856707593,1.4365434037570395,2794,3.411477411477412,362.91300366300374,2781,3.395604395604396,360.5439560439561,0.0
1400,50.74540751747449,49.25459248252551,11.426506599366352,1.4908150349489822,2797,3.4151404151404154,363.459706959707,2787,3.4029304029304033,361.6373626373627,0.0
1433,50.79163433539716,49.20836566460284,11.783475840003868,1.5832686707943309,2793,3.4102564102564106,362.7307692307692,2783,3.3980463980463984,360.90842490842493,0.0
1467,50.832176732280836,49.167823267719164,12.314487513056953,1.6643534645616653,2791,3.407814407814408,362.36630036630044,2787,3.4029304029304033,361.6373626373627,0.0
1500,50.864511717707785,49.135488282292215,12.745223986665005,1.7290234354155714,2794,3.411477411477412,362.91300366300374,2786,3.401709401709402,361.4551282051283,0.0
1533,50.92782250080801,49.07217749919199,13.314610837500945,1.855645001616032,2803,3.4224664224664227,364.5531135531136,2783,3.3980463980463984,360.90842490842493,0.0
1567,50.9850052936656,49.0149947063344,14.07809420612294,1.9700105873311964,2806,3.4261294261294264,365.0998168498169,2792,3.4090354090354094,362.54853479853483,0.0
1600,51.010426222918134,48.989573777081866,14.766967635876604,2.020852445836264,2789,3.4053724053724057,362.00183150183153,2779,3.3931623931623935,360.17948717948724,0.0
1633,51.02209223608124,48.97790776391876,15.297208384002092,2.0441844721624847,2791,3.407814407814408,362.36630036630044,2782,3.396825396825397,360.72619047619054,0.0
1667,51.036203408355284,48.963796591644716,15.652187076001056,2.0724068167105685,2793,3.4102564102564106,362.7307692307692,2778,3.3919413919413923,359.9972527472528,0.0
1700,51.05746955279787,48.94253044720213,15.996493919999281,2.114939105595734,2791,3.407814407814408,362.36630036630044,2782,3.396825396825397,360.72619047619054,0.0
1733,51.08951516288135,48.91048483711865,16.265451768060203,2.1790303257627004,2790,3.406593406593407,362.184065934066,2778,3.3919413919413923,359.9972527472528,0.0
1767,51.141549206074735,48.858450793925265,16.7102826767071,2.2830984121494757,2797,3.4151404151404154,363.459706959707,2784,3.3992673992673996,361.0906593406594,0.0
1800,51.18554183315823,48.81445816684177,17.22826040833301,2.371083666316465,2788,3.4041514041514045,361.8195970695971,2782,3.396825396825397,360.72619047619054,0.0
1833,51.218197591604174,48.781802408395826,17.75937785642389,2.4363951832083526,2791,3.407814407814408,362.36630036630044,2779,3.3931623931623935,360.17948717948724,0.0
1867,51.23834085429088,48.76165914570912,18.200606523297065,2.4766817085817623,2794,3.411477411477412,362.91300366300374,2789,3.4053724053724057,362.00183150183153,0.0
1900,51.25474745225488,48.74525254774512,18.54553110400113,2.5094949045097636,2792,3.4090354090354094,362.54853479853483,2787,3.4029304029304033,361.6373626373627,0.0
1933,51.261340894614754,48.738659105385246,18.81009526145527,2.5226817892295106,2796,3.4139194139194142,363.2774725274726,2784,3.3992673992673996,361.0906593406594,0.0
1967,51.278196217215815,48.721803782784185,18.901729770587934,2.5563924344316296,2795,3.412698412698413,363.09523809523813,2786,3.401709401709402,361.4551282051283,0.0
