ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,enc_deg
2267,51.337439794969605,48.662560205030395,16.436,2.674879589939212,2495,3.0463980463980462,308.4249084249084,2421,2.956043956043956,294.9395604395604,-1.40625
2300,51.34934563400354,48.65065436599646,16.436,2.6986912680070834,2504,3.0573870573870576,310.06501831501834,2418,2.9523809523809526,294.39285714285717,-1.40625
2333,51.38558523391812,48.61441476608188,16.437024649090525,2.7711704678362485,2506,3.05982905982906,310.4294871794872,2420,2.954822954822955,294.757326007326,-1.494140625
2367,51.412697273112755,48.587302726887245,16.52487137435351,2.8253945462255126,2515,3.070818070818071,312.0695970695971,2416,2.94993894993895,294.02838827838826,-1.58203125
2400,51.42702776534654,48.57297223465346,16.611,2.8540555306930804,2516,3.0720390720390722,312.2518315018315,2414,2.9474969474969477,293.6639194139195,-1.669921875
2433,51.41966816254895,48.58033183745105,16.611,2.839336325097908,2525,3.083028083028083,313.89194139194143,2416,2.94993894993895,294.02838827838826,-1.669921875
2467,51.44949216255833,48.55050783744167,16.611,2.898984325116663,2517,3.0732600732600734,312.434065934066,2417,2.9511599511599513,294.2106227106227,-1.7578125
2500,51.44855444355404,48.55144555644596,16.611,2.8971088871080735,2521,3.0781440781440783,313.1630036630037,2419,2.9536019536019538,294.5750915750916,-1.7578125
2533,51.47843703731283,48.52156296268717,16.611,2.956874074625656,2526,3.0842490842490844,314.0741758241758,2419,2.9536019536019538,294.5750915750916,-1.845703125
2567,51.47755791205795,48.52244208794205,16.611,2.9551158241158944,2527,3.0854700854700856,314.2564102564103,2414,2.9474969474969477,293.6639194139195,-1.845703125
2600,51.489862380684905,48.510137619315095,16.611,2.979724761369805,2520,3.076923076923077,312.9807692307692,2417,2.9511599511599513,294.2106227106227,-1.845703125
2633,51.51980356819311,48.48019643180689,16.611,3.0396071363862163,2527,3.0854700854700856,314.2564102564103,2416,2.94993894993895,294.02838827838826,-1.93359375
2667,51.518983036687644,48.481016963312356,16.611,3.0379660733752836,2526,3.0842490842490844,314.0741758241758,2424,2.95970695970696,295.48626373626377,-1.93359375
2700,51.53134609906401,48.46865390093599,16.611,3.0626921981280213,2526,3.0842490842490844,314.0741758241758,2416,2.94993894993895,294.02838827838826,-1.93359375
2733,51.56134588032163,48.43865411967837,16.611,3.1226917606432605,2520,3.076923076923077,312.9807692307692,2415,2.948717948717949,293.84615384615387,-2.021484375
2767,51.56058394256558,48.43941605743442,16.611,3.121167885131156,2526,3.0842490842490844,314.0741758241758,2413,2.9462759462759465,293.48168498168496,-2.021484375
2800,51.57300559869136,48.42699440130864,16.611,3.1460111973827227,2526,3.0842490842490844,314.0741758241758,2421,2.956043956043956,294.9395604395604,-2.021484375
2833,51.58542725481715,48.41457274518285,16.611,3.1708545096342893,2527,3.0854700854700856,314.2564102564103,2411,2.943833943833944,293.1172161172161,-2.021484375
2867,51.61519605508432,48.38480394491568,16.611,3.230392110168643,2524,3.081807081807082,313.709706959707,2409,2.9413919413919416,292.75274725274727,-2.109375
2900,51.60126287540166,48.39873712459834,16.610683234090725,3.202525750803324,2520,3.076923076923077,312.9807692307692,2410,2.942612942612943,292.9349816849817,-2.109375
2933,51.57795015439817,48.42204984560183,16.43174744533561,3.1559003087963275,2515,3.070818070818071,312.0695970695971,2409,2.9413919413919416,292.75274725274727,-2.109375
2967,51.546821699871934,48.453178300128066,16.072686565503076,3.0936433997438715,2524,3.081807081807082,313.709706959707,2408,2.9401709401709404,292.5705128205128,-2.109375
