ms,ca,cb,caper,cbper,q,qdes,dq,dqdes,pa,pb,Ta,Tb,pid_u
3233,2.9105009814754936,3.0894990185245064,58.21001962950987,61.78998037049013,-1.40625,-1.5785378284782463,0.0,-0.5465395696028336,353.25457875457874,371.1135531135531,2.5691858630488786,2.6134847059080846,-0.055833377294431684
3266,2.9095244050620375,3.0904755949379625,58.190488101240746,61.809511898759254,-1.494140625,-1.596329975403761,-2.6392633165467774,-0.5220194650637535,351.9789377289377,371.478021978022,2.5691858630488786,2.6135531179211493,-0.01953152826912803
3300,2.9131182059386167,3.0868817940613833,58.26236411877233,61.73763588122767,-1.7578125,-1.61327068108614,-7.934499930545487,-0.4975509996301277,352.34340659340654,373.11813186813185,2.5696749567646937,2.6135726647039785,0.07187601753158943
3333,2.9147023235640863,3.0852976764359137,58.29404647128173,61.70595352871827,-1.845703125,-1.6294587881050469,-2.6346906705102993,-0.4729883391431751,351.9789377289377,373.48260073260076,2.571690245292983,2.6135726647039785,0.031682352509401476
3366,2.9149498519641632,3.0850501480358368,58.298997039283265,61.701002960716735,-1.845703125,-1.6448424820522258,0.0,-0.448401093164142,351.4322344322344,372.93589743589746,2.5713827655308497,2.6138056619924224,0.004950568001530795
3400,2.9151782794887082,3.0848217205112918,58.303565589774166,61.696434410225834,-1.845703125,-1.659364050718163,0.0,-0.4238852437780996,351.9789377289377,373.3003663003663,2.5713827655308497,2.6137340777702316,0.004568550490901481
3433,2.915388020515774,3.084611979484226,58.30776041031548,61.69223958968452,-1.845703125,-1.6730715948057893,0.0,-0.39936526293959795,351.06776556776555,372.93589743589746,2.572254849888382,2.6137616761581675,0.004194820541314333
3466,2.9155798376160926,3.0844201623839074,58.311596752321854,61.688403247678146,-1.845703125,-1.6859597596004938,0.0,-0.3748508581997202,351.9789377289377,372.753663003663,2.5711528931076684,2.6137616761581675,0.0038363420063757914
3500,2.9157547794211234,3.0842452205788766,58.31509558842247,61.68490441157753,-1.845703125,-1.6980622249938524,0.0,-0.3502724082161266,350.70329670329664,373.48260073260076,2.571169021039687,2.6137208536975844,0.0034988361006179254
3533,2.915914309127822,3.084085690872178,58.31828618255644,61.68171381744356,-1.845703125,-1.709333056474295,0.0,-0.3257192653114114,350.3388278388278,372.0247252747253,2.571169021039687,2.6135726647039785,0.003190594133968631
3566,2.916060183326381,3.083939816673619,58.32120366652762,61.67879633347238,-1.845703125,-1.7198037581293366,0.0,-0.301120593226734,351.06776556776555,372.753663003663,2.5720889850188224,2.613424488312726,0.0029174839711801235
3600,2.9161945529316484,3.0838054470683516,58.32389105863297,61.67610894136703,-1.845703125,-1.7294400001826349,0.0,-0.2765556553235969,351.24999999999994,373.66483516483515,2.5710620185533135,2.613424488312726,0.0026873921053463664
3633,2.9163199189879716,3.0836800810120284,58.32639837975943,61.67360162024057,-1.845703125,-1.7382288965598491,0.0,-0.25207195925495335,351.24999999999994,372.753663003663,2.5710299050866987,2.613680032193359,0.0025073211264654625
3666,2.9164390631886032,3.0835609368113968,58.328781263772065,61.671218736227935,-1.845703125,-1.7462151428779698,0.0,-0.22755113312911718,351.06776556776555,373.11813186813185,2.5710299050866987,2.613646110825837,0.0023828840126340696
3700,2.916555126595951,3.083444873404049,58.33110253191902,61.66889746808098,-1.845703125,-1.7533820550072687,0.0,-0.20304023397554488,351.24999999999994,372.753663003663,2.5722040503136503,2.6136442422951207,0.0023212681469605783
3733,2.9166715893422883,3.0833284106577117,58.33343178684577,61.66656821315423,-1.845703125,-1.7597529893265251,0.0,-0.1784470025079034,351.06776556776555,370.93131868131866,2.571056549405137,2.6136442422951207,0.0023292549267511942
3766,2.916792293388564,3.083207706611436,58.33584586777129,61.66415413222871,-1.845703125,-1.76530072762671,0.0,-0.1538622393763942,351.24999999999994,372.93589743589746,2.571037898338741,2.6136524350985133,0.002414080925518882
3800,2.916921415767773,3.083078584232227,58.338428315355465,61.661571684644535,-1.845703125,-1.770024667262668,0.0,-0.12929420748585185,351.06776556776555,372.2069597069597,2.571037898338741,2.6135613102960837,0.0025824475841765768
3833,2.9170634020699184,3.0829365979300816,58.34126804139837,61.65873195860163,-1.845703125,-1.7739110429342828,0.0,-0.10485139004403177,352.1611721611721,372.57142857142856,2.572241378031331,2.613564472275659,0.0028397260429082723
3866,2.9172231845943264,3.0827768154056736,58.344463691886524,61.655536308113476,-1.845703125,-1.7770026841383704,0.0,-0.08025573242491435,350.70329670329664,372.2069597069597,2.5710645427814347,2.613564472275659,0.003195650488150811
3900,2.9174059336634013,3.0825940663365987,58.34811867326803,61.65188132673197,-1.845703125,-1.77926952272943,0.0,-0.05570257626657921,350.88553113553104,372.753663003663,2.5710620185533135,2.6135480875345762,0.003654981381508797
3933,2.9176171377761704,3.0823828622238296,58.35234275552341,61.64765724447659,-1.845703125,-1.780715989508809,0.0,-0.031187695132144477,350.70329670329664,372.57142857142856,2.5710620185533135,2.6134683219170936,0.004224082255379399
3966,2.917862794497159,3.082137205502841,58.35725588994318,61.64274411005682,-1.845703125,-1.781347073937549,0.0,-0.00658186534852212,351.06776556776555,372.57142857142856,2.5721719154481604,2.613545069309603,0.004913134419770222
4000,2.918279803855023,3.081720196144977,58.36559607710046,61.63440392289954,-1.845703125,-1.7784893113581828,0.0,0.2373575278560918,351.9789377289377,372.38919413919416,2.571187673532907,2.61331828621801,0.008340187157279787
4033,2.9189932822433433,3.0810067177566567,58.37986564486687,61.62013435513313,-1.845703125,-1.7651404405377225,0.0,0.5628676344148357,350.52106227106225,372.57142857142856,2.5710031209524593,2.61331828621801,0.014269567766402959
4066,2.9200945203951028,3.0799054796048972,58.40189040790206,61.59810959209794,-1.845703125,-1.7409487528233225,0.0,0.8881898370325759,351.6144688644688,373.48260073260076,2.5710031209524593,2.6134796757190224,0.02202476303518893
4100,2.9216783450875754,3.0783216549124246,58.433566901751504,61.566433098248496,-1.845703125,-1.7059943496584797,0.0,1.2128310622669083,351.4322344322344,372.38919413919416,2.5720275264760626,2.6134326800828673,0.03167649384944908
4133,2.9238457929733896,3.0761542070266104,58.476915859467795,61.523084140532205,-1.845703125,-1.6601592991956389,0.0,1.537971136899923,351.6144688644688,373.11813186813185,2.570997651992211,2.6134326800828673,0.043348957716289195
4166,2.926702646404004,3.073297353595996,58.53405292808007,61.46594707191993,-1.845703125,-1.6034140531251715,0.0,1.863503654557248,351.4322344322344,372.38919413919416,2.5711127842999124,2.6134326800828673,0.057137068612280476
